id,image_path,packet_json,answer_json
corr_ef678097dbb04a8a,images/corr_ef678097dbb04a8a.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r04_c02"",""r04_c03"",""r05_c01"",""r05_c02"",""r05_c03""],""area_bins"":{""fair"":4,""poor"":0,""severe"":0},""fair_cells"":[""r04_c02"",""r04_c03"",""r05_c01"",""r05_c02"",""r05_c03""],""poor_cells"":[],""row_condition_profile"":[0,0,0,0,1,1,0,0],""severe_cells"":[]}"
corr_ef92873e2976243e,images/corr_ef92873e2976243e.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c05"",""r06_c06"",""r06_c07""],""area_bins"":{""fair"":9,""poor"":9,""severe"":0},""fair_cells"":[""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c05"",""r03_c06"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c07""],""poor_cells"":[""r00_c06"",""r00_c07"",""r01_c06"",""r01_c07"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r05_c05"",""r05_c06"",""r06_c05"",""r06_c06"",""r06_c07""],""row_condition_profile"":[4,4,4,4,1,4,4,0],""severe_cells"":[]}"
corr_efc5871b93b5e009,images/corr_efc5871b93b5e009.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c05"",""r04_c06"",""r04_c07""],""area_bins"":{""fair"":8,""poor"":6,""severe"":0},""fair_cells"":[""r01_c05"",""r01_c06"",""r01_c07"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c05"",""r04_c06"",""r04_c07""],""poor_cells"":[""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c05"",""r01_c06"",""r01_c07""],""row_condition_profile"":[2,4,1,1,1,0,0,0],""severe_cells"":[]}"
corr_efd8de928692fafd,images/corr_efd8de928692fafd.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05""],""area_bins"":{""fair"":9,""poor"":0,""severe"":0},""fair_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05""],""poor_cells"":[],""row_condition_profile"":[1,1,1,1,0,0,0,0],""severe_cells"":[]}"
corr_f023072bdd518538,images/corr_f023072bdd518538.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c00"",""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r05_c00"",""r05_c01"",""r05_c02"",""r06_c00"",""r06_c01""],""area_bins"":{""fair"":7,""poor"":8,""severe"":0},""fair_cells"":[""r00_c00"",""r00_c05"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c05"",""r01_c06"",""r02_c01"",""r02_c02"",""r03_c00"",""r03_c01"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r05_c00"",""r05_c01"",""r05_c02"",""r06_c00"",""r06_c01""],""poor_cells"":[""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r01_c00"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r04_c02""],""row_condition_profile"":[4,4,4,4,4,1,1,0],""severe_cells"":[]}"
corr_f0844ed3b657e46e,images/corr_f0844ed3b657e46e.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c06"",""r01_c07""],""area_bins"":{""fair"":0,""poor"":7,""severe"":0},""fair_cells"":[],""poor_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c06"",""r01_c07""],""row_condition_profile"":[2,2,0,0,0,0,0,0],""severe_cells"":[]}"
corr_f0a00135a81f3c9e,images/corr_f0a00135a81f3c9e.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c00"",""r06_c01"",""r06_c02"",""r06_c03"",""r06_c04""],""area_bins"":{""fair"":7,""poor"":9,""severe"":0},""fair_cells"":[""r00_c01"",""r00_c03"",""r01_c00"",""r01_c01"",""r01_c02"",""r02_c00"",""r02_c01"",""r02_c02"",""r03_c00"",""r03_c01"",""r03_c02"",""r04_c01"",""r04_c02"",""r05_c01"",""r05_c02"",""r06_c02"",""r06_c03""],""poor_cells"":[""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r03_c02"",""r03_c03"",""r03_c04"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c00"",""r06_c01"",""r06_c03"",""r06_c04""],""row_condition_profile"":[4,4,4,4,4,4,4,0],""severe_cells"":[]}"
corr_f0a757dee7ff5a92,images/corr_f0a757dee7ff5a92.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c03"",""r04_c04"",""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c04"",""r06_c05"",""r06_c06"",""r06_c07""],""area_bins"":{""fair"":7,""poor"":9,""severe"":0},""fair_cells"":[""r01_c00"",""r01_c01"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c03"",""r04_c04""],""poor_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r04_c04"",""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c04"",""r06_c05"",""r06_c06"",""r06_c07""],""row_condition_profile"":[2,4,4,4,4,2,2,0],""severe_cells"":[]}"
corr_f0f4751e461994ea,images/corr_f0f4751e461994ea.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c06"",""r06_c00"",""r06_c01"",""r06_c02"",""r06_c03"",""r06_c04"",""r06_c05"",""r06_c06""],""area_bins"":{""fair"":9,""poor"":7,""severe"":0},""fair_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r03_c00"",""r03_c02"",""r03_c03"",""r03_c04"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c06"",""r06_c00"",""r06_c01"",""r06_c02"",""r06_c03"",""r06_c04"",""r06_c05"",""r06_c06""],""poor_cells"":[""r01_c02"",""r02_c01"",""r02_c02"",""r02_c03"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r04_c00"",""r04_c01"",""r04_c02"",""r05_c00"",""r05_c01""],""row_condition_profile"":[1,4,4,4,4,4,1,0],""severe_cells"":[]}"
corr_f1342cd2af162b37,images/corr_f1342cd2af162b37.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c05"",""r05_c06"",""r06_c00"",""r06_c01"",""r06_c02"",""r06_c03"",""r06_c04"",""r06_c05"",""r06_c06""],""area_bins"":{""fair"":9,""poor"":7,""severe"":9},""fair_cells"":[""r00_c03"",""r00_c04"",""r00_c05"",""r01_c04"",""r01_c05"",""r01_c06"",""r02_c02"",""r02_c04"",""r02_c05"",""r02_c06"",""r03_c01"",""r03_c02"",""r03_c04"",""r03_c05"",""r03_c06"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c05"",""r05_c06"",""r06_c03"",""r06_c04"",""r06_c06""],""poor_cells"":[""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r01_c00"",""r01_c06"",""r02_c00"",""r02_c05"",""r02_c06"",""r03_c05"",""r03_c06"",""r04_c05"",""r04_c06"",""r05_c05"",""r05_c06"",""r06_c03""],""row_condition_profile"":[4,4,4,4,4,4,4,0],""severe_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c05"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c05"",""r05_c06"",""r06_c00"",""r06_c01"",""r06_c02"",""r06_c03"",""r06_c05"",""r06_c06""]}"
corr_f15d235fc9945286,images/corr_f15d235fc9945286.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r01_c02"",""r01_c04"",""r01_c05"",""r02_c02"",""r02_c04"",""r02_c05"",""r03_c00"",""r03_c01"",""r03_c04"",""r03_c05"",""r03_c06"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c01"",""r06_c02"",""r06_c03"",""r06_c04"",""r06_c05"",""r06_c06"",""r06_c07""],""area_bins"":{""fair"":8,""poor"":9,""severe"":0},""fair_cells"":[""r00_c04"",""r00_c05"",""r01_c04"",""r01_c05"",""r02_c04"",""r02_c05"",""r03_c00"",""r03_c01"",""r03_c04"",""r03_c05"",""r03_c06"",""r04_c00"",""r04_c01"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c05"",""r05_c06""],""poor_cells"":[""r00_c02"",""r00_c03"",""r01_c02"",""r02_c02"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c01"",""r06_c02"",""r06_c03"",""r06_c04"",""r06_c05"",""r06_c06"",""r06_c07""],""row_condition_profile"":[4,4,4,1,4,4,2,0],""severe_cells"":[]}"
corr_f16243f7dcf38d17,images/corr_f16243f7dcf38d17.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c06"",""r05_c07"",""r06_c07""],""area_bins"":{""fair"":9,""poor"":0,""severe"":0},""fair_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c06"",""r05_c07"",""r06_c07""],""poor_cells"":[],""row_condition_profile"":[1,1,1,1,1,1,1,0],""severe_cells"":[]}"
corr_f16b9593f1c70feb,images/corr_f16b9593f1c70feb.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r01_c00"",""r01_c01"",""r02_c00""],""area_bins"":{""fair"":4,""poor"":0,""severe"":0},""fair_cells"":[""r01_c00"",""r01_c01"",""r02_c00""],""poor_cells"":[],""row_condition_profile"":[0,1,1,0,0,0,0,0],""severe_cells"":[]}"
corr_f200964b3ce2b5b5,images/corr_f200964b3ce2b5b5.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c00"",""r00_c02"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c03"",""r06_c04"",""r06_c07""],""area_bins"":{""fair"":9,""poor"":9,""severe"":0},""fair_cells"":[""r00_c00"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c00"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c03"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c06"",""r03_c07"",""r04_c00"",""r04_c03"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c03"",""r05_c04"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c03"",""r06_c04"",""r06_c07""],""poor_cells"":[""r00_c02"",""r00_c03"",""r00_c05"",""r01_c01"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c07"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r05_c05"",""r05_c07""],""row_condition_profile"":[4,4,4,4,4,4,1,0],""severe_cells"":[]}"
corr_f217420c61f239ef,images/corr_f217420c61f239ef.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r06_c00"",""r06_c01"",""r06_c02"",""r06_c03"",""r06_c05""],""area_bins"":{""fair"":9,""poor"":0,""severe"":0},""fair_cells"":[""r00_c00"",""r00_c01"",""r00_c02"",""r00_c03"",""r01_c00"",""r01_c01"",""r01_c02"",""r01_c03"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c03"",""r06_c00"",""r06_c01"",""r06_c02"",""r06_c03"",""r06_c05""],""poor_cells"":[],""row_condition_profile"":[1,1,1,1,1,1,1,0],""severe_cells"":[]}"
corr_f2bb6a664c53c843,images/corr_f2bb6a664c53c843.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c02"",""r00_c03"",""r00_c04"",""r01_c03"",""r01_c04"",""r04_c03"",""r04_c04"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r06_c00"",""r06_c01"",""r06_c02"",""r06_c03"",""r06_c04"",""r06_c05"",""r06_c06""],""area_bins"":{""fair"":7,""poor"":3,""severe"":0},""fair_cells"":[""r00_c02"",""r00_c03"",""r00_c04"",""r01_c03"",""r01_c04"",""r04_c03"",""r04_c04"",""r05_c01"",""r05_c02"",""r05_c03"",""r05_c04"",""r06_c01"",""r06_c02"",""r06_c03"",""r06_c04""],""poor_cells"":[""r06_c00"",""r06_c03"",""r06_c04"",""r06_c05"",""r06_c06""],""row_condition_profile"":[1,1,0,0,1,1,4,0],""severe_cells"":[]}"
corr_f2f8dbca202c27ca,images/corr_f2f8dbca202c27ca.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c00"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c00"",""r04_c04"",""r04_c05"",""r04_c06"",""r05_c04"",""r05_c05"",""r05_c06"",""r06_c05"",""r06_c06"",""r06_c07""],""area_bins"":{""fair"":8,""poor"":9,""severe"":0},""fair_cells"":[""r00_c07"",""r01_c07"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c00"",""r04_c04"",""r04_c05"",""r04_c06"",""r05_c04"",""r05_c05"",""r05_c06"",""r06_c05"",""r06_c06"",""r06_c07""],""poor_cells"":[""r00_c00"",""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r00_c07"",""r01_c02"",""r01_c03"",""r01_c04"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c01"",""r03_c04"",""r03_c05"",""r03_c06"",""r04_c04"",""r04_c05""],""row_condition_profile"":[4,4,4,4,4,1,1,0],""severe_cells"":[]}"
corr_f3030ea0656e2ae2,images/corr_f3030ea0656e2ae2.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r01_c03"",""r01_c04"",""r01_c05"",""r02_c03"",""r02_c04"",""r03_c02"",""r03_c03"",""r03_c04"",""r04_c02"",""r04_c03"",""r04_c06"",""r04_c07"",""r05_c02"",""r05_c05"",""r05_c06"",""r05_c07"",""r06_c02"",""r06_c03"",""r06_c04"",""r06_c05"",""r06_c06"",""r06_c07""],""area_bins"":{""fair"":8,""poor"":4,""severe"":5},""fair_cells"":[""r00_c03"",""r00_c04"",""r00_c05"",""r00_c06"",""r01_c03"",""r01_c04"",""r01_c05"",""r02_c03"",""r02_c04"",""r03_c02"",""r03_c03"",""r04_c02"",""r04_c03"",""r04_c06"",""r04_c07"",""r05_c02"",""r05_c06"",""r05_c07"",""r06_c02"",""r06_c03""],""poor_cells"":[""r02_c03"",""r02_c04"",""r03_c02"",""r03_c03"",""r03_c04""],""row_condition_profile"":[1,1,4,4,1,4,4,0],""severe_cells"":[""r05_c05"",""r05_c06"",""r05_c07"",""r06_c04"",""r06_c05"",""r06_c06"",""r06_c07""]}"
corr_f33b7e51f56aefe9,images/corr_f33b7e51f56aefe9.jpg,"{""condition_states"":[""fair"",""poor"",""severe""],""grid_shape"":[8,8],""image_size"":[288,288]}","{""affected_cells"":[""r00_c05"",""r00_c06"",""r00_c07"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c06"",""r05_c07"",""r06_c07""],""area_bins"":{""fair"":7,""poor"":4,""severe"":9},""fair_cells"":[""r00_c05"",""r00_c06"",""r00_c07"",""r01_c05"",""r01_c06"",""r01_c07"",""r02_c00"",""r02_c01"",""r02_c02"",""r02_c03"",""r02_c04"",""r02_c05"",""r02_c06"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r04_c06"",""r04_c07"",""r05_c06"",""r05_c07""],""poor_cells"":[""r01_c06"",""r02_c06"",""r02_c07"",""r03_c06"",""r03_c07""],""row_condition_profile"":[1,4,4,4,4,4,3,0],""severe_cells"":[""r01_c06"",""r02_c04"",""r02_c05"",""r02_c06"",""r02_c07"",""r03_c00"",""r03_c01"",""r03_c02"",""r03_c03"",""r03_c04"",""r03_c05"",""r03_c06"",""r03_c07"",""r04_c00"",""r04_c01"",""r04_c02"",""r04_c03"",""r04_c04"",""r04_c05"",""r04_c06"",""r04_c07"",""r05_c00"",""r05_c01"",""r05_c02"",""r05_c07"",""r06_c07""]}"
